Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
1315.1,2025-05-02,Friday,09:17:00,205.45,65,CE,24450.0,Sell,2025-05-02,Friday,09:31:00,246.55,-2671.5000000000014,-20.00486736432223,2025-05-08,,,Stop Loss Hit
1315.2,2025-05-02,Friday,09:17:00,210.8,65,PE,24450.0,Sell,2025-05-02,Friday,11:35:00,252.95,-2739.7499999999986,-19.995256166982912,2025-05-08,,,Stop Loss Hit
1316,2025-05-05,,09:17:00,24435.3,,,,,2025-05-05,,15:15:00,24448.3,1755.0,,,2990.0,-2171.0,Exit Condition Met For Trade
1316.1,2025-05-05,Monday,09:17:00,123.25,65,CE,24450.0,Sell,2025-05-05,Monday,09:28:00,147.9,-1602.2500000000005,-20.000000000000004,2025-05-08,,,Stop Loss Hit
1316.2,2025-05-05,Monday,09:17:00,156.05,65,PE,24450.0,Sell,2025-05-05,Monday,15:15:00,104.4,3357.2500000000005,33.09836590836271,2025-05-08,,,Exit Condition Met For Trade
1317,2025-05-06,,09:17:00,24481.2,,,,,2025-05-06,,15:15:00,24387.65,2034.5,,,2288.0,-633.75,Exit Condition Met For Trade
1317.1,2025-05-06,Tuesday,09:17:00,80.35,65,CE,24500.0,Sell,2025-05-06,Tuesday,15:15:00,27.4,3441.7499999999995,65.89919103920349,2025-05-08,,,Exit Condition Met For Trade
1317.2,2025-05-06,Tuesday,09:17:00,108.15,65,PE,24500.0,Sell,2025-05-06,Tuesday,09:21:00,129.8,-1407.2500000000005,-20.01849283402682,2025-05-08,,,Stop Loss Hit
1318,2025-05-07,,09:17:00,24349.9,,,,,2025-05-07,,15:15:00,24407.05,1283.75,,,2021.5,-1569.75,Exit Condition Met For Trade
1318.1,2025-05-07,Wednesday,09:17:00,88.3,65,CE,24350.0,Sell,2025-05-07,Wednesday,09:19:00,105.95,-1147.2500000000005,-19.988674971687434,2025-05-08,,,Stop Loss Hit
1318.2,2025-05-07,Wednesday,09:17:00,99.85,65,PE,24350.0,Sell,2025-05-07,Wednesday,15:15:00,62.45,2430.9999999999995,37.45618427641462,2025-05-08,,,Exit Condition Met For Trade
1319,2025-05-08,,09:17:00,24418.95,,,,,2025-05-08,,15:15:00,24309.15,1787.5,,,1787.5,-123.5,Exit Condition Met For Trade
1319.1,2025-05-08,Thursday,09:17:00,34.3,65,CE,24400.0,Sell,2025-05-08,Thursday,15:15:00,0.1,2222.9999999999995,99.70845481049562,2025-05-08,,,Exit Condition Met For Trade
1319.2,2025-05-08,Thursday,09:17:00,33.45,65,PE,24400.0,Sell,2025-05-08,Thursday,09:19:00,40.15,-435.4999999999997,-20.02989536621822,2025-05-08,,,Stop Loss Hit
1320,2025-05-09,,09:17:00,24069.45,,,,,2025-05-09,,15:15:00,24000.55,6714.5,,,7400.25,0,Exit Condition Met For Trade
1320.1,2025-05-09,Friday,09:17:00,284.7,65,CE,24050.0,Sell,2025-05-09,Friday,15:15:00,194.75,5846.749999999999,31.594661046715835,2025-05-15,,,Exit Condition Met For Trade
1320.2,2025-05-09,Friday,09:17:00,283.3,65,PE,24050.0,Sell,2025-05-09,Friday,15:15:00,269.95,867.7500000000015,4.712319096364286,2025-05-15,,,Exit Condition Met For Trade
1321,2025-05-12,,09:17:00,24543.15,,,,,2025-05-12,,15:15:00,24907.45,2434.25,,,3012.75,-1859.0,Exit Condition Met For Trade
1321.1,2025-05-12,Monday,09:17:00,136.6,65,CE,24550.0,Sell,2025-05-12,Monday,09:21:00,163.9,-1774.5000000000007,-19.985358711566626,2025-05-15,,,Stop Loss Hit
1321.2,2025-05-12,Monday,09:17:00,146.05,65,PE,24550.0,Sell,2025-05-12,Monday,15:15:00,81.3,4208.750000000001,44.33413214652517,2025-05-15,,,Exit Condition Met For Trade
1322,2025-05-13,,09:17:00,24961.7,,,,,2025-05-13,,15:15:00,24560.0,7809.75,,,7891.0,-490.75,Exit Condition Met For Trade
1322.1,2025-05-13,Tuesday,09:17:00,190.35,65,CE,24950.0,Sell,2025-05-13,Tuesday,15:15:00,32.2,10279.749999999998,83.08379301287103,2025-05-15,,,Exit Condition Met For Trade
1322.2,2025-05-13,Tuesday,09:17:00,190.05,65,PE,24950.0,Sell,2025-05-13,Tuesday,09:19:00,228.05,-2470.0,-19.994738226782424,2025-05-15,,,Stop Loss Hit
1323,2025-05-14,,09:17:00,24632.55,,,,,2025-05-14,,12:51:00,24572.55,-3016.0,,,3867.5,-3016.0,
1323.1,2025-05-14,Wednesday,09:17:00,92.15,65,CE,24650.0,Sell,2025-05-14,Wednesday,09:19:00,110.6,-1199.2499999999993,-20.02170374389581,2025-05-15,,,Stop Loss Hit
1323.2,2025-05-14,Wednesday,09:17:00,139.8,65,PE,24650.0,Sell,2025-05-14,Wednesday,12:51:00,167.75,-1816.7499999999993,-19.99284692417739,2025-05-15,,,Stop Loss Hit
1324,2025-05-15,,09:17:00,24636.1,,,,,2025-05-15,,10:32:00,24608.25,-1901.25,,,1017.25,-1901.25,
1324.1,2025-05-15,Thursday,09:17:00,59.2,65,CE,24650.0,Sell,2025-05-15,Thursday,10:32:00,71.05,-770.2499999999997,-20.016891891891884,2025-05-15,,,Stop Loss Hit
1324.2,2025-05-15,Thursday,09:17:00,86.9,65,PE,24650.0,Sell,2025-05-15,Thursday,09:18:00,104.3,-1130.9999999999995,-20.02301495972381,2025-05-15,,,Stop Loss Hit
1325,2025-05-16,,09:17:00,25038.75,,,,,2025-05-16,,15:15:00,25024.2,360.75,,,2401.75,-734.5,Exit Condition Met For Trade
1325.1,2025-05-16,Friday,09:17:00,213.05,65,CE,25050.0,Sell,2025-05-16,Friday,15:15:00,169.3,2843.75,20.53508566064304,2025-05-22,,,Exit Condition Met For Trade
1325.2,2025-05-16,Friday,09:17:00,191.1,65,PE,25050.0,Sell,2025-05-16,Friday,09:55:00,229.3,-2483.000000000001,-19.98953427524857,2025-05-22,,,Stop Loss Hit
1326,2025-05-19,,09:17:00,25002.15,,,,,2025-05-19,,14:13:00,24921.95,-4507.75,,,107.25,-4507.75,
1326.1,2025-05-19,Monday,09:17:00,171.0,65,CE,25000.0,Sell,2025-05-19,Monday,09:19:00,205.2,-2222.999999999999,-19.999999999999996,2025-05-22,,,Stop Loss Hit
1326.2,2025-05-19,Monday,09:17:00,175.65,65,PE,25000.0,Sell,2025-05-19,Monday,14:13:00,210.8,-2284.7500000000005,-20.011386279533163,2025-05-22,,,Stop Loss Hit
1327,2025-05-20,,09:17:00,24984.9,,,,,2025-05-20,,15:15:00,24693.1,3991.0,,,4215.25,-1316.25,Exit Condition Met For Trade
1327.1,2025-05-20,Tuesday,09:17:00,130.45,65,CE,25000.0,Sell,2025-05-20,Tuesday,15:15:00,40.65,5836.999999999999,68.83863549252587,2025-05-22,,,Exit Condition Met For Trade
1327.2,2025-05-20,Tuesday,09:17:00,141.9,65,PE,25000.0,Sell,2025-05-20,Tuesday,09:31:00,170.3,-1846.0000000000005,-20.014094432699086,2025-05-22,,,Stop Loss Hit
1328,2025-05-21,,09:17:00,24712.1,,,,,2025-05-21,,12:17:00,24706.75,-2866.5,,,2379.0,-2866.5,
1328.1,2025-05-21,Wednesday,09:17:00,120.1,65,CE,24700.0,Sell,2025-05-21,Wednesday,09:30:00,144.1,-1560.0,-19.983347210657787,2025-05-22,,,Stop Loss Hit
1328.2,2025-05-21,Wednesday,09:17:00,100.55,65,PE,24700.0,Sell,2025-05-21,Wednesday,12:17:00,120.65,-1306.5000000000005,-19.99005469915466,2025-05-22,,,Stop Loss Hit
1329,2025-05-22,,09:17:00,24680.85,,,,,2025-05-22,,15:15:00,24606.25,4091.75,,,4095.0,-893.75,Exit Condition Met For Trade
1329.1,2025-05-22,Thursday,09:17:00,86.2,65,CE,24700.0,Sell,2025-05-22,Thursday,15:15:00,0.2,5590.0,99.76798143851508,2025-05-22,,,Exit Condition Met For Trade
1329.2,2025-05-22,Thursday,09:17:00,115.15,65,PE,24700.0,Sell,2025-05-22,Thursday,09:19:00,138.2,-1498.2499999999989,-20.01736864958748,2025-05-22,,,Stop Loss Hit
1330,2025-05-23,,09:17:00,24640.1,,,,,2025-05-23,,15:15:00,24850.75,2148.25,,,3074.5,-588.25,Exit Condition Met For Trade
1330.1,2025-05-23,Friday,09:17:00,202.75,65,CE,24650.0,Sell,2025-05-23,Friday,09:24:00,243.3,-2635.750000000001,-20.000000000000004,2025-05-29,,,Stop Loss Hit
1330.2,2025-05-23,Friday,09:17:00,190.45,65,PE,24650.0,Sell,2025-05-23,Friday,15:15:00,116.85,4784.0,38.64531373063796,2025-05-29,,,Exit Condition Met For Trade
1331,2025-05-26,,09:17:00,25009.9,,,,,2025-05-26,,15:15:00,25004.45,-2151.5,,,347.75,-3705.0,Exit Condition Met For Trade
1331.1,2025-05-26,Monday,09:17:00,228.0,65,CE,25000.0,Sell,2025-05-26,Monday,15:15:00,223.75,276.25,1.8640350877192982,2025-05-29,,,Exit Condition Met For Trade
1331.2,2025-05-26,Monday,09:17:00,186.85,65,PE,25000.0,Sell,2025-05-26,Monday,10:28:00,224.2,-2427.7499999999995,-19.989296226919986,2025-05-29,,,Stop Loss Hit
1332,2025-05-27,,09:17:00,24890.25,,,,,2025-05-27,,11:26:00,24978.35,-5590.0,,,2366.0,-5590.0,
1332.1,2025-05-27,Tuesday,09:17:00,226.95,65,CE,24900.0,Sell,2025-05-27,Tuesday,11:26:00,272.35,-2951.0000000000023,-20.004406256884792,2025-05-29,,,Stop Loss Hit
1332.2,2025-05-27,Tuesday,09:17:00,203.05,65,PE,24900.0,Sell,2025-05-27,Tuesday,09:22:00,243.65,-2638.9999999999995,-19.995075104654024,2025-05-29,,,Stop Loss Hit
1333,2025-05-28,,09:17:00,24810.7,,,,,2025-05-28,,15:15:00,24748.5,11683.75,,,12213.5,0,Exit Condition Met For Trade
1333.1,2025-05-28,Wednesday,09:17:00,218.45,65,CE,24800.0,Sell,2025-05-28,Wednesday,15:15:00,93.95,8092.499999999999,56.99244678416113,2025-05-29,,,Exit Condition Met For Trade
1333.2,2025-05-28,Wednesday,09:17:00,189.6,65,PE,24800.0,Sell,2025-05-28,Wednesday,15:15:00,134.35,3591.25,29.14029535864979,2025-05-29,,,Exit Condition Met For Trade
1334,2025-05-29,,09:17:00,24878.05,,,,,2025-05-29,,15:15:00,24850.75,3750.5,,,3763.5,0,Exit Condition Met For Trade
1334.1,2025-05-29,Thursday,09:17:00,74.8,65,CE,24900.0,Sell,2025-05-29,Thursday,15:15:00,0.65,4819.749999999999,99.13101604278074,2025-05-29,,,Exit Condition Met For Trade
1334.2,2025-05-29,Thursday,09:17:00,82.2,65,PE,24900.0,Sell,2025-05-29,Thursday,09:23:00,98.65,-1069.2500000000002,-20.012165450121657,2025-05-29,,,Stop Loss Hit
1335,2025-05-30,,09:17:00,24798.3,,,,,2025-05-30,,10:21:00,24759.5,-5239.0,,,250.25,-5239.0,
1335.1,2025-05-30,Friday,09:17:00,214.8,65,CE,24800.0,Sell,2025-05-30,Friday,09:24:00,257.75,-2791.749999999999,-19.995344506517686,2025-06-05,,,Stop Loss Hit
1335.2,2025-05-30,Friday,09:17:00,188.3,65,PE,24800.0,Sell,2025-05-30,Friday,10:21:00,225.95,-2447.2499999999986,-19.994689325544332,2025-06-05,,,Stop Loss Hit
1336,2025-06-02,,09:17:00,24592.2,,,,,2025-06-02,,15:15:00,24724.0,1719.25,,,4875.0,-763.75,Exit Condition Met For Trade
1336.1,2025-06-02,Monday,09:17:00,216.2,65,CE,24600.0,Sell,2025-06-02,Monday,11:22:00,259.45,-2811.25,-20.00462534690102,2025-06-05,,,Stop Loss Hit
1336.2,2025-06-02,Monday,09:17:00,227.9,65,PE,24600.0,Sell,2025-06-02,Monday,15:15:00,158.2,4530.500000000001,30.58358929354981,2025-06-05,,,Exit Condition Met For Trade
1337,2025-06-03,,09:17:00,24733.95,,,,,2025-06-03,,15:15:00,24535.2,7007.0,,,7039.5,-3415.75,Exit Condition Met For Trade
1337.1,2025-06-03,Tuesday,09:17:00,226.8,65,CE,24750.0,Sell,2025-06-03,Tuesday,15:15:00,74.6,9893.000000000002,67.10758377425044,2025-06-05,,,Exit Condition Met For Trade
1337.2,2025-06-03,Tuesday,09:17:00,221.95,65,PE,24750.0,Sell,2025-06-03,Tuesday,09:31:00,266.35,-2886.0000000000023,-20.004505519261112,2025-06-05,,,Stop Loss Hit
1338,2025-06-04,,09:17:00,24600.15,,,,,2025-06-04,,15:15:00,24616.9,5154.5,,,6110.0,0,Exit Condition Met For Trade
1338.1,2025-06-04,Wednesday,09:17:00,121.35,65,CE,24600.0,Sell,2025-06-04,Wednesday,15:15:00,88.7,2122.2499999999995,26.905644829007,2025-06-05,,,Exit Condition Met For Trade
1338.2,2025-06-04,Wednesday,09:17:00,119.85,65,PE,24600.0,Sell,2025-06-04,Wednesday,15:15:00,73.2,3032.2499999999995,38.92365456821026,2025-06-05,,,Exit Condition Met For Trade
1339,2025-06-05,,09:17:00,24627.1,,,,,2025-06-05,,15:15:00,24752.55,4660.5,,,4660.5,0,Exit Condition Met For Trade
1339.1,2025-06-05,Thursday,09:17:00,41.95,65,CE,24650.0,Sell,2025-06-05,Thursday,09:25:00,50.35,-545.9999999999999,-20.023837902264596,2025-06-05,,,Stop Loss Hit
1339.2,2025-06-05,Thursday,09:17:00,80.2,65,PE,24650.0,Sell,2025-06-05,Thursday,15:15:00,0.1,5206.500000000001,99.87531172069826,2025-06-05,,,Exit Condition Met For Trade
1340,2025-06-06,,09:17:00,24726.45,,,,,2025-06-06,,10:07:00,24801.2,-4715.75,,,1352.0,-4715.75,
1340.1,2025-06-06,Friday,09:17:00,180.2,65,CE,24750.0,Sell,2025-06-06,Friday,10:07:00,216.25,-2343.250000000001,-20.005549389567154,2025-06-12,,,Stop Loss Hit
1340.2,2025-06-06,Friday,09:17:00,182.4,65,PE,24750.0,Sell,2025-06-06,Friday,10:05:00,218.9,-2372.5,-20.010964912280702,2025-06-12,,,Stop Loss Hit
1341,2025-06-09,,09:17:00,25135.65,,,,,2025-06-09,,15:15:00,25103.2,3094.0,,,3815.5,-263.25,Exit Condition Met For Trade
1341.1,2025-06-09,Monday,09:17:00,149.45,65,CE,25150.0,Sell,2025-06-09,Monday,15:15:00,114.35,2281.4999999999995,23.48611575777852,2025-06-12,,,Exit Condition Met For Trade
1341.2,2025-06-09,Monday,09:17:00,170.2,65,PE,25150.0,Sell,2025-06-09,Monday,15:15:00,157.7,812.5,7.344300822561693,2025-06-12,,,Exit Condition Met For Trade
1342,2025-06-10,,09:17:00,25131.0,,,,,2025-06-10,,15:15:00,25104.7,1859.0,,,2291.25,-1735.5,Exit Condition Met For Trade
1342.1,2025-06-10,Tuesday,09:17:00,117.25,65,CE,25150.0,Sell,2025-06-10,Tuesday,15:15:00,61.6,3617.25,47.46268656716418,2025-06-12,,,Exit Condition Met For Trade
1342.2,2025-06-10,Tuesday,09:17:00,135.25,65,PE,25150.0,Sell,2025-06-10,Tuesday,09:31:00,162.3,-1758.2500000000007,-20.000000000000007,2025-06-12,,,Stop Loss Hit
1343,2025-06-11,,09:17:00,25114.15,,,,,2025-06-11,,15:15:00,25144.95,591.5,,,1943.5,-916.5,Exit Condition Met For Trade
1343.1,2025-06-11,Wednesday,09:17:00,71.8,65,CE,25100.0,Sell,2025-06-11,Wednesday,09:19:00,86.15,-932.7500000000006,-19.98607242339834,2025-06-12,,,Stop Loss Hit
1343.2,2025-06-11,Wednesday,09:17:00,78.25,65,PE,25100.0,Sell,2025-06-11,Wednesday,15:15:00,54.8,1524.2500000000002,29.96805111821087,2025-06-12,,,Exit Condition Met For Trade
1344,2025-06-12,,09:17:00,25133.9,,,,,2025-06-12,,09:44:00,25113.8,-1521.0,,,1553.5,-1521.0,
1344.1,2025-06-12,Thursday,09:17:00,43.6,65,CE,25150.0,Sell,2025-06-12,Thursday,09:18:00,52.3,-565.4999999999998,-19.95412844036696,2025-06-12,,,Stop Loss Hit
1344.2,2025-06-12,Thursday,09:17:00,73.6,65,PE,25150.0,Sell,2025-06-12,Thursday,09:44:00,88.3,-955.5000000000002,-19.972826086956527,2025-06-12,,,Stop Loss Hit
1345,2025-06-13,,09:17:00,24556.3,,,,,2025-06-13,,15:15:00,24725.6,1937.0,,,3344.25,-1387.75,Exit Condition Met For Trade
1345.1,2025-06-13,Friday,09:17:00,220.15,65,CE,24550.0,Sell,2025-06-13,Friday,09:26:00,264.2,-2863.249999999999,-20.00908471496706,2025-06-19,,,Stop Loss Hit
1345.2,2025-06-13,Friday,09:17:00,200.25,65,PE,24550.0,Sell,2025-06-13,Friday,15:15:00,126.4,4800.25,36.87890137328339,2025-06-19,,,Exit Condition Met For Trade
1346,2025-06-16,,09:17:00,24785.25,,,,,2025-06-16,,15:15:00,24950.7,2999.75,,,3350.75,-328.25,Exit Condition Met For Trade
1346.1,2025-06-16,Monday,09:17:00,140.1,65,CE,24800.0,Sell,2025-06-16,Monday,10:29:00,168.1,-1820.0,-19.98572448251249,2025-06-19,,,Stop Loss Hit
1346.2,2025-06-16,Monday,09:17:00,157.5,65,PE,24800.0,Sell,2025-06-16,Monday,15:15:00,83.35,4819.75,47.07936507936508,2025-06-19,,,Exit Condition Met For Trade
1347,2025-06-17,,09:17:00,24945.7,,,,,2025-06-17,,15:15:00,24862.4,2551.25,,,3120.0,-929.5,Exit Condition Met For Trade
1347.1,2025-06-17,Tuesday,09:17:00,122.7,65,CE,24950.0,Sell,2025-06-17,Tuesday,15:15:00,57.8,4218.5,52.893235533822335,2025-06-19,,,Exit Condition Met For Trade
1347.2,2025-06-17,Tuesday,09:17:00,128.25,65,PE,24950.0,Sell,2025-06-17,Tuesday,09:19:00,153.9,-1667.2500000000005,-20.000000000000004,2025-06-19,,,Stop Loss Hit
1348,2025-06-18,,09:17:00,24826.5,,,,,2025-06-18,,11:34:00,24774.05,-2509.0,,,2557.75,-2509.0,
1348.1,2025-06-18,Wednesday,09:17:00,78.25,65,CE,24850.0,Sell,2025-06-18,Wednesday,09:22:00,93.9,-1017.2500000000003,-20.000000000000007,2025-06-19,,,Stop Loss Hit
1348.2,2025-06-18,Wednesday,09:17:00,114.8,65,PE,24850.0,Sell,2025-06-18,Wednesday,11:34:00,137.75,-1491.7500000000002,-19.991289198606275,2025-06-19,,,Stop Loss Hit
1349,2025-06-19,,09:17:00,24809.85,,,,,2025-06-19,,09:26:00,24814.15,-1433.25,,,581.75,-1433.25,
1349.1,2025-06-19,Thursday,09:17:00,55.15,65,CE,24800.0,Sell,2025-06-19,Thursday,09:26:00,66.2,-718.2500000000002,-20.036264732547608,2025-06-19,,,Stop Loss Hit
1349.2,2025-06-19,Thursday,09:17:00,54.9,65,PE,24800.0,Sell,2025-06-19,Thursday,09:18:00,65.9,-715.0000000000005,-20.03642987249546,2025-06-19,,,Stop Loss Hit
1350,2025-06-20,,09:17:00,24862.4,,,,,2025-06-20,,15:15:00,25116.6,2726.75,,,2993.25,-107.25,Exit Condition Met For Trade
1350.1,2025-06-20,Friday,09:17:00,186.6,65,CE,24850.0,Sell,2025-06-20,Friday,10:16:00,223.9,-2424.500000000001,-19.989281886388,2025-06-26,,,Stop Loss Hit
1350.2,2025-06-20,Friday,09:17:00,156.1,65,PE,24850.0,Sell,2025-06-20,Friday,15:15:00,76.85,5151.25,50.768737988468935,2025-06-26,,,Exit Condition Met For Trade
1351,2025-06-23,,09:17:00,24963.4,,,,,2025-06-23,,13:22:00,25020.8,-3779.75,,,2411.5,-3779.75,
1351.1,2025-06-23,Monday,09:17:00,158.3,65,CE,24950.0,Sell,2025-06-23,Monday,13:22:00,189.95,-2057.2499999999986,-19.99368288060643,2025-06-26,,,Stop Loss Hit
1351.2,2025-06-23,Monday,09:17:00,132.6,65,PE,24950.0,Sell,2025-06-23,Monday,09:21:00,159.1,-1722.5,-19.984917043740573,2025-06-26,,,Stop Loss Hit
1352,2025-06-24,,09:17:00,25235.45,,,,,2025-06-24,,11:08:00,25266.0,-3318.25,,,1898.0,-3318.25,
1352.1,2025-06-24,Tuesday,09:17:00,128.95,65,CE,25250.0,Sell,2025-06-24,Tuesday,11:08:00,154.75,-1677.0000000000007,-20.007754943776668,2025-06-26,,,Stop Loss Hit
1352.2,2025-06-24,Tuesday,09:17:00,126.3,65,PE,25250.0,Sell,2025-06-24,Tuesday,09:37:00,151.55,-1641.250000000001,-19.992082343626297,2025-06-26,,,Stop Loss Hit
1353,2025-06-25,,09:17:00,25133.05,,,,,2025-06-25,,15:15:00,25248.8,2765.75,,,2973.75,-695.5,Exit Condition Met For Trade
1353.1,2025-06-25,Wednesday,09:17:00,86.2,65,CE,25150.0,Sell,2025-06-25,Wednesday,09:19:00,103.45,-1121.25,-20.011600928074245,2025-06-26,,,Stop Loss Hit
1353.2,2025-06-25,Wednesday,09:17:00,95.4,65,PE,25150.0,Sell,2025-06-25,Wednesday,15:15:00,35.6,3887.0000000000005,62.683438155136265,2025-06-26,,,Exit Condition Met For Trade
1354,2025-06-26,,09:17:00,25294.4,,,,,2025-06-26,,10:45:00,25306.8,-1384.5,,,1300.0,-1384.5,
1354.1,2025-06-26,Thursday,09:17:00,52.8,65,CE,25300.0,Sell,2025-06-26,Thursday,09:21:00,63.35,-685.7500000000002,-19.981060606060616,2025-06-26,,,Stop Loss Hit
1354.2,2025-06-26,Thursday,09:17:00,53.65,65,PE,25300.0,Sell,2025-06-26,Thursday,10:45:00,64.4,-698.7500000000005,-20.037278657968326,2025-06-26,,,Stop Loss Hit
1355,2025-06-27,,09:17:00,25599.95,,,,,2025-06-27,,15:15:00,25633.0,-1735.5,,,292.5,-3214.25,Exit Condition Met For Trade
1355.1,2025-06-27,Friday,09:17:00,171.55,65,CE,25600.0,Sell,2025-06-27,Friday,15:15:00,167.15,286.00000000000034,2.564849897988928,2025-07-03,,,Exit Condition Met For Trade
1355.2,2025-06-27,Friday,09:17:00,155.6,65,PE,25600.0,Sell,2025-06-27,Friday,09:30:00,186.7,-2021.4999999999995,-19.98714652956298,2025-07-03,,,Stop Loss Hit
1356,2025-06-30,,09:17:00,25621.55,,,,,2025-06-30,,15:15:00,25525.15,2655.25,,,3679.0,-828.75,Exit Condition Met For Trade
1356.1,2025-06-30,Monday,09:17:00,159.6,65,CE,25600.0,Sell,2025-06-30,Monday,15:15:00,97.15,4059.249999999999,39.12907268170426,2025-07-03,,,Exit Condition Met For Trade
1356.2,2025-06-30,Monday,09:17:00,107.95,65,PE,25600.0,Sell,2025-06-30,Monday,09:37:00,129.55,-1404.0000000000005,-20.00926354793887,2025-07-03,,,Stop Loss Hit
1357,2025-07-01,,09:17:00,25518.1,,,,,2025-07-01,,15:15:00,25537.25,1868.75,,,2304.25,-422.5,Exit Condition Met For Trade
1357.1,2025-07-01,Tuesday,09:17:00,130.6,65,CE,25500.0,Sell,2025-07-01,Tuesday,09:22:00,156.7,-1696.4999999999995,-19.984686064318527,2025-07-03,,,Stop Loss Hit
1357.2,2025-07-01,Tuesday,09:17:00,122.15,65,PE,25500.0,Sell,2025-07-01,Tuesday,15:15:00,67.3,3565.2500000000005,44.90380679492428,2025-07-03,,,Exit Condition Met For Trade
1358,2025-07-02,,09:17:00,25596.9,,,,,2025-07-02,,15:15:00,25459.55,2154.75,,,2827.5,-263.25,Exit Condition Met For Trade
1358.1,2025-07-02,Wednesday,09:17:00,75.55,65,CE,25600.0,Sell,2025-07-02,Wednesday,15:15:00,25.25,3269.5,66.57842488418267,2025-07-03,,,Exit Condition Met For Trade
1358.2,2025-07-02,Wednesday,09:17:00,85.8,65,PE,25600.0,Sell,2025-07-02,Wednesday,09:44:00,102.95,-1114.7500000000005,-19.988344988344995,2025-07-03,,,Stop Loss Hit
1359,2025-07-03,,09:17:00,25513.05,,,,,2025-07-03,,09:24:00,25468.1,-1322.75,,,113.75,-1322.75,
1359.1,2025-07-03,Thursday,09:17:00,51.2,65,CE,25500.0,Sell,2025-07-03,Thursday,09:19:00,61.45,-666.25,-20.01953125,2025-07-03,,,Stop Loss Hit
1359.2,2025-07-03,Thursday,09:17:00,50.45,65,PE,25500.0,Sell,2025-07-03,Thursday,09:24:00,60.55,-656.4999999999997,-20.01982160555004,2025-07-03,,,Stop Loss Hit
1360,2025-07-04,,09:17:00,25426.75,,,,,2025-07-04,,15:15:00,25462.8,-1898.0,,,2268.5,-2460.25,Exit Condition Met For Trade
1360.1,2025-07-04,Friday,09:17:00,150.6,65,CE,25450.0,Sell,2025-07-04,Friday,15:15:00,147.2,221.00000000000037,2.2576361221779586,2025-07-10,,,Exit Condition Met For Trade
1360.2,2025-07-04,Friday,09:17:00,163.0,65,PE,25450.0,Sell,2025-07-04,Friday,11:46:00,195.6,-2118.9999999999995,-19.999999999999996,2025-07-10,,,Stop Loss Hit
1361,2025-07-07,,09:17:00,25427.8,,,,,2025-07-07,,15:15:00,25459.95,263.25,,,750.75,-1134.25,Exit Condition Met For Trade
1361.1,2025-07-07,Monday,09:17:00,117.4,65,CE,25450.0,Sell,2025-07-07,Monday,09:22:00,140.9,-1527.5,-20.017035775127766,2025-07-10,,,Stop Loss Hit
1361.2,2025-07-07,Monday,09:17:00,135.05,65,PE,25450.0,Sell,2025-07-07,Monday,15:15:00,107.5,1790.7500000000007,20.399851906701226,2025-07-10,,,Exit Condition Met For Trade
1362,2025-07-08,,09:17:00,25446.9,,,,,2025-07-08,,15:15:00,25536.0,2847.0,,,2964.0,-204.75,Exit Condition Met For Trade
1362.1,2025-07-08,Tuesday,09:17:00,105.9,65,CE,25450.0,Sell,2025-07-08,Tuesday,09:23:00,127.1,-1377.9999999999993,-20.018885741265336,2025-07-10,,,Stop Loss Hit
1362.2,2025-07-08,Tuesday,09:17:00,112.5,65,PE,25450.0,Sell,2025-07-08,Tuesday,15:15:00,47.5,4225.0,57.77777777777778,2025-07-10,,,Exit Condition Met For Trade
1363,2025-07-09,,09:17:00,25488.6,,,,,2025-07-09,,14:54:00,25425.75,-1998.75,,,1163.5,-1998.75,
1363.1,2025-07-09,Wednesday,09:17:00,81.0,65,CE,25500.0,Sell,2025-07-09,Wednesday,10:11:00,97.2,-1053.0000000000002,-20.000000000000004,2025-07-10,,,Stop Loss Hit
1363.2,2025-07-09,Wednesday,09:17:00,72.65,65,PE,25500.0,Sell,2025-07-09,Wednesday,14:54:00,87.2,-945.7499999999998,-20.02752924982794,2025-07-10,,,Stop Loss Hit
1364,2025-07-10,,09:17:00,25478.2,,,,,2025-07-10,,15:15:00,25362.75,1933.75,,,1933.75,-256.75,Exit Condition Met For Trade
1364.1,2025-07-10,Thursday,09:17:00,40.6,65,CE,25500.0,Sell,2025-07-10,Thursday,15:15:00,0.15,2629.25,99.6305418719212,2025-07-10,,,Exit Condition Met For Trade
1364.2,2025-07-10,Thursday,09:17:00,53.4,65,PE,25500.0,Sell,2025-07-10,Thursday,09:21:00,64.1,-695.4999999999998,-20.03745318352059,2025-07-10,,,Stop Loss Hit
1365,2025-07-11,,09:17:00,25283.65,,,,,2025-07-11,,10:44:00,25207.95,-3402.75,,,578.5,-3402.75,
1365.1,2025-07-11,Friday,09:17:00,128.2,65,CE,25300.0,Sell,2025-07-11,Friday,09:28:00,153.85,-1667.2500000000005,-20.007800312012485,2025-07-17,,,Stop Loss Hit
1365.2,2025-07-11,Friday,09:17:00,133.4,65,PE,25300.0,Sell,2025-07-11,Friday,10:44:00,160.1,-1735.4999999999993,-20.01499250374812,2025-07-17,,,Stop Loss Hit
1366,2025-07-14,,09:17:00,25094.5,,,,,2025-07-14,,15:15:00,25079.85,-906.75,,,1537.25,-2349.75,Exit Condition Met For Trade
